MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1946022707;4;1946;2;27;7;0.9659258262890683;-0.25881904510252063;0.4;-999.0;1.8;-999.0;1;2;8.0;16.0;5.0;0.0
1946022714;4;1946;2;27;14;-0.4999999999999997;-0.8660254037844388;1.8;-999.0;10.5;-999.0;1;3;9.0;16.0;4.0;0.0
1946022721;4;1946;2;27;21;-0.7071067811865477;0.7071067811865474;10.5;-999.0;3.0;-999.0;0;0;-999.0;0.0;0.0;0.0
1946022807;4;1946;2;28;7;0.9659258262890683;-0.25881904510252063;3.0;-999.0;-2.0;-999.0;1;2;8.0;0.0;0.0;0.0
1946022814;4;1946;2;28;14;-0.4999999999999997;-0.8660254037844388;-2.0;-999.0;10.0;-999.0;1;2;9.0;0.0;0.0;0.0
1946022821;4;1946;2;28;21;-0.7071067811865477;0.7071067811865474;10.0;-999.0;3.1;-999.0;0;0;-999.0;20.0;1.0;0.0
1946030107;1;1946;3;1;7;0.9659258262890683;-0.25881904510252063;3.1;-999.0;1.1;-999.0;0;0;9.0;0.0;0.0;3.5
1946030114;1;1946;3;1;14;-0.4999999999999997;-0.8660254037844388;1.1;-999.0;4.9;-999.0;3;7;8.0;24.0;1.0;3.5
1946030121;1;1946;3;1;21;-0.7071067811865477;0.7071067811865474;4.9;-999.0;3.9;-999.0;4;8;-999.0;24.0;2.0;3.5
1946030207;1;1946;3;2;7;0.9659258262890683;-0.25881904510252063;3.9;-999.0;-1.1;-999.0;4;8;5.0;24.0;2.0;0.0
1946030214;1;1946;3;2;14;-0.4999999999999997;-0.8660254037844388;-1.1;-999.0;0.9;-999.0;4;8;6.0;28.0;2.0;0.0
