MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;coverage_percent;range;wind_dir;wind_str;wind_str_metric;prec
1997082814;2;1997;8;28;14;-0.4999999999999997;-0.8660254037844388;17.9;97.0;17.6;94.0;4;8;100.0;6.0;16.0;3.0;4.4;10.3
1997082821;2;1997;8;28;21;-0.7071067811865477;0.7071067811865474;17.6;94.0;16.4;91.0;4;8;100.0;7.0;16.0;3.0;4.4;10.3
1997082907;2;1997;8;29;7;0.9659258262890683;-0.25881904510252063;16.4;91.0;14.5;90.0;2;5;62.5;7.0;16.0;3.0;4.4;0.0
1997082914;2;1997;8;29;14;-0.4999999999999997;-0.8660254037844388;14.5;90.0;19.1;70.0;2;6;75.0;7.0;20.0;4.0;6.7;0.0
1997082921;2;1997;8;29;21;-0.7071067811865477;0.7071067811865474;19.1;70.0;15.8;81.0;1;2;25.0;8.0;20.0;3.0;4.4;0.0
1997083007;2;1997;8;30;7;0.9659258262890683;-0.25881904510252063;15.8;81.0;14.3;85.0;2;4;50.0;7.0;16.0;3.0;4.4;1.5
1997083014;2;1997;8;30;14;-0.4999999999999997;-0.8660254037844388;14.3;85.0;18.8;67.0;4;8;100.0;8.0;12.0;3.0;4.4;1.5
1997083021;2;1997;8;30;21;-0.7071067811865477;0.7071067811865474;18.8;67.0;16.7;93.0;4;8;100.0;8.0;16.0;2.0;2.45;1.5
1997083107;2;1997;8;31;7;0.9659258262890683;-0.25881904510252063;16.7;93.0;17.2;90.0;3;7;87.5;7.0;20.0;3.0;4.4;0.0
1997083114;2;1997;8;31;14;-0.4999999999999997;-0.8660254037844388;17.2;90.0;22.2;62.0;2;6;75.0;8.0;16.0;2.0;2.45;0.0
1997083121;2;1997;8;31;21;-0.7071067811865477;0.7071067811865474;22.2;62.0;16.2;87.0;1;3;37.5;8.0;8.0;3.0;4.4;0.0
1997090107;3;1997;9;1;7;0.9659258262890683;-0.25881904510252063;16.2;87.0;17.5;84.0;1;3;37.5;7.0;16.0;2.0;2.45;18.7
1997090114;3;1997;9;1;14;-0.4999999999999997;-0.8660254037844388;17.5;84.0;23.1;64.0;2;5;62.5;7.0;20.0;3.0;4.4;18.7
1997090121;3;1997;9;1;21;-0.7071067811865477;0.7071067811865474;23.1;64.0;17.0;90.0;3;7;87.5;7.0;4.0;1.0;0.9;18.7
1997090207;3;1997;9;2;7;0.9659258262890683;-0.25881904510252063;17.0;90.0;14.7;97.0;4;8;100.0;6.0;28.0;3.0;4.4;0.0
1997090214;3;1997;9;2;14;-0.4999999999999997;-0.8660254037844388;14.7;97.0;19.1;63.0;2;5;62.5;8.0;28.0;4.0;6.7;0.0
1997090221;3;1997;9;2;21;-0.7071067811865477;0.7071067811865474;19.1;63.0;14.3;91.0;1;3;37.5;8.0;12.0;1.0;0.9;0.0
1997090307;3;1997;9;3;7;0.9659258262890683;-0.25881904510252063;14.3;91.0;12.4;99.0;1;2;25.0;4.0;12.0;2.0;2.45;0.1
1997090314;3;1997;9;3;14;-0.4999999999999997;-0.8660254037844388;12.4;99.0;21.3;60.0;1;3;37.5;8.0;12.0;1.0;0.9;0.1
1997090321;3;1997;9;3;21;-0.7071067811865477;0.7071067811865474;21.3;60.0;15.2;88.0;3;7;87.5;7.0;12.0;1.0;0.9;0.1
1997090407;3;1997;9;4;7;0.9659258262890683;-0.25881904510252063;15.2;88.0;16.2;87.0;4;8;100.0;5.0;16.0;2.0;2.45;0.0
1997090414;3;1997;9;4;14;-0.4999999999999997;-0.8660254037844388;16.2;87.0;21.0;70.0;3;7;87.5;6.0;16.0;3.0;4.4;0.0
1997090421;3;1997;9;4;21;-0.7071067811865477;0.7071067811865474;21.0;70.0;18.6;80.0;2;6;75.0;7.0;24.0;2.0;2.45;0.0
1997090507;3;1997;9;5;7;0.9659258262890683;-0.25881904510252063;18.6;80.0;15.1;92.0;1;2;25.0;8.0;0.0;0.0;0.1;0.0
1997090514;3;1997;9;5;14;-0.4999999999999997;-0.8660254037844388;15.1;92.0;19.8;59.0;3;7;87.5;8.0;20.0;1.0;0.9;0.0
1997090521;3;1997;9;5;21;-0.7071067811865477;0.7071067811865474;19.8;59.0;14.9;84.0;3;7;87.5;8.0;24.0;2.0;2.45;0.0
1997090607;3;1997;9;6;7;0.9659258262890683;-0.25881904510252063;14.9;84.0;14.8;86.0;2;4;50.0;7.0;24.0;4.0;6.7;3.6
1997090614;3;1997;9;6;14;-0.4999999999999997;-0.8660254037844388;14.8;86.0;18.4;62.0;2;5;62.5;8.0;24.0;5.0;9.35;3.6
1997090621;3;1997;9;6;21;-0.7071067811865477;0.7071067811865474;18.4;62.0;14.9;71.0;2;5;62.5;8.0;20.0;3.0;4.4;3.6
1997090707;3;1997;9;7;7;0.9659258262890683;-0.25881904510252063;14.9;71.0;14.3;94.0;2;6;75.0;6.0;20.0;4.0;6.7;4.9
1997090714;3;1997;9;7;14;-0.4999999999999997;-0.8660254037844388;14.3;94.0;17.8;73.0;2;6;75.0;8.0;28.0;4.0;6.7;4.9
1997090721;3;1997;9;7;21;-0.7071067811865477;0.7071067811865474;17.8;73.0;15.3;93.0;2;5;62.5;7.0;24.0;3.0;4.4;4.9
1997090807;3;1997;9;8;7;0.9659258262890683;-0.25881904510252063;15.3;93.0;16.2;87.0;1;3;37.5;7.0;24.0;4.0;6.7;0.1
1997090814;3;1997;9;8;14;-0.4999999999999997;-0.8660254037844388;16.2;87.0;15.4;92.0;4;8;100.0;6.0;24.0;4.0;6.7;0.1
1997090821;3;1997;9;8;21;-0.7071067811865477;0.7071067811865474;15.4;92.0;16.3;75.0;3;7;87.5;7.0;24.0;4.0;6.7;0.1
1997090907;3;1997;9;9;7;0.9659258262890683;-0.25881904510252063;16.3;75.0;15.7;63.0;2;4;50.0;8.0;24.0;4.0;6.7;0.6
1997090914;3;1997;9;9;14;-0.4999999999999997;-0.8660254037844388;15.7;63.0;15.4;64.0;3;7;87.5;7.0;24.0;6.0;12.3;0.6
1997090921;3;1997;9;9;21;-0.7071067811865477;0.7071067811865474;15.4;64.0;13.1;66.0;3;7;87.5;7.0;28.0;4.0;6.7;0.6
1997091007;3;1997;9;10;7;0.9659258262890683;-0.25881904510252063;13.1;66.0;13.2;74.0;3;7;87.5;8.0;28.0;3.0;4.4;0.0
1997091014;3;1997;9;10;14;-0.4999999999999997;-0.8660254037844388;13.2;74.0;15.2;62.0;2;6;75.0;8.0;28.0;4.0;6.7;0.0
1997091021;3;1997;9;10;21;-0.7071067811865477;0.7071067811865474;15.2;62.0;13.2;85.0;3;7;87.5;8.0;24.0;2.0;2.45;0.0
1997091107;3;1997;9;11;7;0.9659258262890683;-0.25881904510252063;13.2;85.0;11.5;86.0;3;7;87.5;8.0;16.0;2.0;2.45;0.5
1997091114;3;1997;9;11;14;-0.4999999999999997;-0.8660254037844388;11.5;86.0;17.3;64.0;3;7;87.5;8.0;12.0;4.0;6.7;0.5
1997091121;3;1997;9;11;21;-0.7071067811865477;0.7071067811865474;17.3;64.0;14.3;81.0;3;7;87.5;8.0;12.0;3.0;4.4;0.5
1997091207;3;1997;9;12;7;0.9659258262890683;-0.25881904510252063;14.3;81.0;14.5;92.0;3;7;87.5;6.0;20.0;4.0;6.7;3.0
1997091214;3;1997;9;12;14;-0.4999999999999997;-0.8660254037844388;14.5;92.0;18.3;65.0;2;6;75.0;8.0;20.0;4.0;6.7;3.0
1997091221;3;1997;9;12;21;-0.7071067811865477;0.7071067811865474;18.3;65.0;14.1;89.0;3;7;87.5;8.0;20.0;4.0;6.7;3.0
1997091307;3;1997;9;13;7;0.9659258262890683;-0.25881904510252063;14.1;89.0;11.5;83.0;1;3;37.5;8.0;24.0;4.0;6.7;8.9
1997091314;3;1997;9;13;14;-0.4999999999999997;-0.8660254037844388;11.5;83.0;15.4;56.0;1;3;37.5;8.0;24.0;6.0;12.3;8.9
1997091321;3;1997;9;13;21;-0.7071067811865477;0.7071067811865474;15.4;56.0;10.5;73.0;2;4;50.0;8.0;20.0;4.0;6.7;8.9
1997091407;3;1997;9;14;7;0.9659258262890683;-0.25881904510252063;10.5;73.0;9.6;90.0;2;4;50.0;8.0;20.0;3.0;4.4;0.5
1997091414;3;1997;9;14;14;-0.4999999999999997;-0.8660254037844388;9.6;90.0;14.5;82.0;2;6;75.0;8.0;24.0;5.0;9.35;0.5
1997091421;3;1997;9;14;21;-0.7071067811865477;0.7071067811865474;14.5;82.0;12.3;82.0;1;1;12.5;8.0;20.0;3.0;4.4;0.5
1997091507;3;1997;9;15;7;0.9659258262890683;-0.25881904510252063;12.3;82.0;11.6;87.0;3;7;87.5;7.0;20.0;4.0;6.7;0.0
1997091514;3;1997;9;15;14;-0.4999999999999997;-0.8660254037844388;11.6;87.0;17.2;62.0;3;7;87.5;8.0;20.0;4.0;6.7;0.0
1997091521;3;1997;9;15;21;-0.7071067811865477;0.7071067811865474;17.2;62.0;13.7;73.0;2;5;62.5;8.0;20.0;3.0;4.4;0.0
1997091607;3;1997;9;16;7;0.9659258262890683;-0.25881904510252063;13.7;73.0;12.6;81.0;3;7;87.5;7.0;20.0;4.0;6.7;0.0
1997091614;3;1997;9;16;14;-0.4999999999999997;-0.8660254037844388;12.6;81.0;20.3;51.0;2;6;75.0;8.0;20.0;4.0;6.7;0.0
1997091621;3;1997;9;16;21;-0.7071067811865477;0.7071067811865474;20.3;51.0;15.4;70.0;2;6;75.0;8.0;16.0;3.0;4.4;0.0
1997091707;3;1997;9;17;7;0.9659258262890683;-0.25881904510252063;15.4;70.0;14.2;85.0;4;8;100.0;7.0;20.0;3.0;4.4;0.0
1997091714;3;1997;9;17;14;-0.4999999999999997;-0.8660254037844388;14.2;85.0;17.6;61.0;2;6;75.0;8.0;24.0;4.0;6.7;0.0
1997091721;3;1997;9;17;21;-0.7071067811865477;0.7071067811865474;17.6;61.0;9.3;95.0;2;6;75.0;8.0;20.0;1.0;0.9;0.0
1997091807;3;1997;9;18;7;0.9659258262890683;-0.25881904510252063;9.3;95.0;7.5;99.0;3;7;87.5;5.0;12.0;1.0;0.9;0.0
1997091814;3;1997;9;18;14;-0.4999999999999997;-0.8660254037844388;7.5;99.0;17.8;58.0;3;7;87.5;8.0;4.0;1.0;0.9;0.0
1997091821;3;1997;9;18;21;-0.7071067811865477;0.7071067811865474;17.8;58.0;11.4;92.0;2;6;75.0;8.0;32.0;1.0;0.9;0.0
1997091907;3;1997;9;19;7;0.9659258262890683;-0.25881904510252063;11.4;92.0;10.5;92.0;1;3;37.5;8.0;16.0;1.0;0.9;0.0
1997091914;3;1997;9;19;14;-0.4999999999999997;-0.8660254037844388;10.5;92.0;13.8;64.0;2;6;75.0;8.0;32.0;3.0;4.4;0.0
1997091921;3;1997;9;19;21;-0.7071067811865477;0.7071067811865474;13.8;64.0;9.6;83.0;1;2;25.0;8.0;24.0;1.0;0.9;0.0
1997092007;3;1997;9;20;7;0.9659258262890683;-0.25881904510252063;9.6;83.0;10.6;84.0;2;5;62.5;8.0;24.0;2.0;2.45;0.0
1997092014;3;1997;9;20;14;-0.4999999999999997;-0.8660254037844388;10.6;84.0;15.2;46.0;1;3;37.5;8.0;28.0;3.0;4.4;0.0
1997092021;3;1997;9;20;21;-0.7071067811865477;0.7071067811865474;15.2;46.0;7.7;89.0;0;0;0.0;8.0;32.0;1.0;0.9;0.0
1997092107;3;1997;9;21;7;0.9659258262890683;-0.25881904510252063;7.7;89.0;6.3;99.0;1;2;25.0;6.0;0.0;0.0;0.1;0.0
1997092114;3;1997;9;21;14;-0.4999999999999997;-0.8660254037844388;6.3;99.0;15.3;57.0;2;5;62.5;8.0;32.0;3.0;4.4;0.0
1997092121;3;1997;9;21;21;-0.7071067811865477;0.7071067811865474;15.3;57.0;8.0;91.0;1;2;25.0;8.0;32.0;1.0;0.9;0.0
1997092207;3;1997;9;22;7;0.9659258262890683;-0.25881904510252063;8.0;91.0;5.2;99.0;1;2;25.0;8.0;0.0;0.0;0.1;0.0
1997092214;3;1997;9;22;14;-0.4999999999999997;-0.8660254037844388;5.2;99.0;17.0;58.0;1;2;25.0;8.0;32.0;2.0;2.45;0.0
1997092221;3;1997;9;22;21;-0.7071067811865477;0.7071067811865474;17.0;58.0;9.4;93.0;0;0;0.0;8.0;28.0;1.0;0.9;0.0
1997092307;3;1997;9;23;7;0.9659258262890683;-0.25881904510252063;9.4;93.0;12.0;81.0;3;7;87.5;8.0;28.0;2.0;2.45;0.0
1997092314;3;1997;9;23;14;-0.4999999999999997;-0.8660254037844388;12.0;81.0;15.5;69.0;3;7;87.5;8.0;28.0;4.0;6.7;0.0
1997092321;3;1997;9;23;21;-0.7071067811865477;0.7071067811865474;15.5;69.0;14.2;85.0;3;7;87.5;8.0;28.0;2.0;2.45;0.0
1997092407;3;1997;9;24;7;0.9659258262890683;-0.25881904510252063;14.2;85.0;13.2;89.0;4;8;100.0;8.0;32.0;1.0;0.9;0.0
1997092414;3;1997;9;24;14;-0.4999999999999997;-0.8660254037844388;13.2;89.0;18.9;57.0;3;7;87.5;8.0;12.0;2.0;2.45;0.0
1997092421;3;1997;9;24;21;-0.7071067811865477;0.7071067811865474;18.9;57.0;9.4;95.0;0;0;0.0;6.0;32.0;1.0;0.9;0.0
1997092507;3;1997;9;25;7;0.9659258262890683;-0.25881904510252063;9.4;95.0;7.3;99.0;1;1;12.5;5.0;4.0;1.0;0.9;0.0
1997092514;3;1997;9;25;14;-0.4999999999999997;-0.8660254037844388;7.3;99.0;20.1;50.0;1;1;12.5;8.0;4.0;2.0;2.45;0.0
1997092521;3;1997;9;25;21;-0.7071067811865477;0.7071067811865474;20.1;50.0;10.0;93.0;1;2;25.0;8.0;32.0;2.0;2.45;0.0
1997092607;3;1997;9;26;7;0.9659258262890683;-0.25881904510252063;10.0;93.0;7.9;99.0;1;1;12.5;3.0;28.0;1.0;0.9;0.0
1997092614;3;1997;9;26;14;-0.4999999999999997;-0.8660254037844388;7.9;99.0;15.4;77.0;3;7;87.5;8.0;32.0;3.0;4.4;0.0
1997092621;3;1997;9;26;21;-0.7071067811865477;0.7071067811865474;15.4;77.0;13.9;88.0;4;8;100.0;7.0;32.0;2.0;2.45;0.0
1997092707;3;1997;9;27;7;0.9659258262890683;-0.25881904510252063;13.9;88.0;12.0;89.0;3;7;87.5;7.0;8.0;1.0;0.9;0.0
1997092714;3;1997;9;27;14;-0.4999999999999997;-0.8660254037844388;12.0;89.0;12.7;84.0;4;8;100.0;6.0;8.0;2.0;2.45;0.0
1997092721;3;1997;9;27;21;-0.7071067811865477;0.7071067811865474;12.7;84.0;4.7;97.0;0;0;0.0;2.0;8.0;1.0;0.9;0.0
1997092807;3;1997;9;28;7;0.9659258262890683;-0.25881904510252063;4.7;97.0;4.0;98.0;1;1;12.5;2.0;8.0;1.0;0.9;0.0
1997092814;3;1997;9;28;14;-0.4999999999999997;-0.8660254037844388;4.0;98.0;17.5;60.0;1;2;25.0;7.0;12.0;2.0;2.45;0.0
1997092821;3;1997;9;28;21;-0.7071067811865477;0.7071067811865474;17.5;60.0;10.2;92.0;1;3;37.5;6.0;12.0;2.0;2.45;0.0
1997092907;3;1997;9;29;7;0.9659258262890683;-0.25881904510252063;10.2;92.0;9.4;99.0;1;3;37.5;2.0;20.0;2.0;2.45;1.8
1997092914;3;1997;9;29;14;-0.4999999999999997;-0.8660254037844388;9.4;99.0;16.5;76.0;3;7;87.5;6.0;24.0;2.0;2.45;1.8
1997092921;3;1997;9;29;21;-0.7071067811865477;0.7071067811865474;16.5;76.0;14.5;90.0;4;8;100.0;5.0;20.0;2.0;2.45;1.8
1997093007;3;1997;9;30;7;0.9659258262890683;-0.25881904510252063;14.5;90.0;12.5;97.0;3;7;87.5;7.0;24.0;2.0;2.45;0.2
1997093014;3;1997;9;30;14;-0.4999999999999997;-0.8660254037844388;12.5;97.0;15.7;63.0;3;7;87.5;8.0;32.0;2.0;2.45;0.2
1997093021;3;1997;9;30;21;-0.7071067811865477;0.7071067811865474;15.7;63.0;11.9;86.0;4;8;100.0;8.0;16.0;2.0;2.45;0.2
1997100107;3;1997;10;1;7;0.9659258262890683;-0.25881904510252063;11.9;86.0;11.2;93.0;4;8;100.0;7.0;12.0;2.0;2.45;1.0
1997100114;3;1997;10;1;14;-0.4999999999999997;-0.8660254037844388;11.2;93.0;16.4;99.0;4;8;100.0;6.0;24.0;4.0;6.7;1.0
1997100121;3;1997;10;1;21;-0.7071067811865477;0.7071067811865474;16.4;99.0;14.9;81.0;4;8;100.0;8.0;24.0;4.0;6.7;1.0
1997100207;3;1997;10;2;7;0.9659258262890683;-0.25881904510252063;14.9;81.0;12.4;70.0;1;3;37.5;7.0;28.0;5.0;9.35;1.1
1997100214;3;1997;10;2;14;-0.4999999999999997;-0.8660254037844388;12.4;70.0;12.1;73.0;2;4;50.0;7.0;28.0;5.0;9.35;1.1
1997100221;3;1997;10;2;21;-0.7071067811865477;0.7071067811865474;12.1;73.0;9.6;83.0;1;3;37.5;8.0;28.0;4.0;6.7;1.1
1997100307;3;1997;10;3;7;0.9659258262890683;-0.25881904510252063;9.6;83.0;10.5;74.0;3;7;87.5;8.0;24.0;2.0;2.45;3.4
1997100314;3;1997;10;3;14;-0.4999999999999997;-0.8660254037844388;10.5;74.0;11.8;97.0;4;8;100.0;5.0;24.0;4.0;6.7;3.4
1997100321;3;1997;10;3;21;-0.7071067811865477;0.7071067811865474;11.8;97.0;12.7;86.0;1;1;12.5;7.0;20.0;3.0;4.4;3.4
1997100407;3;1997;10;4;7;0.9659258262890683;-0.25881904510252063;12.7;86.0;13.2;88.0;3;7;87.5;6.0;20.0;3.0;4.4;0.0
1997100414;3;1997;10;4;14;-0.4999999999999997;-0.8660254037844388;13.2;88.0;15.8;83.0;4;8;100.0;7.0;24.0;4.0;6.7;0.0
1997100421;3;1997;10;4;21;-0.7071067811865477;0.7071067811865474;15.8;83.0;14.3;86.0;1;2;25.0;7.0;20.0;4.0;6.7;0.0
1997100507;3;1997;10;5;7;0.9659258262890683;-0.25881904510252063;14.3;86.0;14.3;92.0;4;8;100.0;6.0;24.0;3.0;4.4;0.0
1997100514;3;1997;10;5;14;-0.4999999999999997;-0.8660254037844388;14.3;92.0;16.0;86.0;4;8;100.0;6.0;20.0;2.0;2.45;0.0
1997100521;3;1997;10;5;21;-0.7071067811865477;0.7071067811865474;16.0;86.0;14.2;92.0;4;8;100.0;6.0;16.0;2.0;2.45;0.0
1997100607;3;1997;10;6;7;0.9659258262890683;-0.25881904510252063;14.2;92.0;12.2;92.0;3;7;87.5;5.0;16.0;2.0;2.45;10.0
1997100614;3;1997;10;6;14;-0.4999999999999997;-0.8660254037844388;12.2;92.0;17.8;64.0;2;6;75.0;6.0;12.0;3.0;4.4;10.0
1997100621;3;1997;10;6;21;-0.7071067811865477;0.7071067811865474;17.8;64.0;12.1;91.0;2;4;50.0;6.0;12.0;2.0;2.45;10.0
1997100707;3;1997;10;7;7;0.9659258262890683;-0.25881904510252063;12.1;91.0;14.9;99.0;4;8;100.0;5.0;12.0;3.0;4.4;3.8
1997100714;3;1997;10;7;14;-0.4999999999999997;-0.8660254037844388;14.9;99.0;19.3;76.0;3;7;87.5;7.0;16.0;4.0;6.7;3.8
1997100721;3;1997;10;7;21;-0.7071067811865477;0.7071067811865474;19.3;76.0;12.8;84.0;1;1;12.5;8.0;20.0;4.0;6.7;3.8
1997100807;3;1997;10;8;7;0.9659258262890683;-0.25881904510252063;12.8;84.0;11.9;82.0;3;7;87.5;8.0;16.0;4.0;6.7;16.7
1997100814;3;1997;10;8;14;-0.4999999999999997;-0.8660254037844388;11.9;82.0;14.3;94.0;4;8;100.0;6.0;16.0;4.0;6.7;16.7
1997100821;3;1997;10;8;21;-0.7071067811865477;0.7071067811865474;14.3;94.0;14.9;96.0;4;8;100.0;6.0;16.0;5.0;9.35;16.7
1997100907;3;1997;10;9;7;0.9659258262890683;-0.25881904510252063;14.9;96.0;16.6;97.0;4;8;100.0;6.0;16.0;4.0;6.7;8.6
1997100914;3;1997;10;9;14;-0.4999999999999997;-0.8660254037844388;16.6;97.0;17.8;77.0;3;7;87.5;7.0;20.0;7.0;15.5;8.6
1997100921;3;1997;10;9;21;-0.7071067811865477;0.7071067811865474;17.8;77.0;13.0;86.0;1;1;12.5;8.0;24.0;3.0;4.4;8.6
1997101007;3;1997;10;10;7;0.9659258262890683;-0.25881904510252063;13.0;86.0;15.3;89.0;2;5;62.5;7.0;20.0;4.0;6.7;3.5
1997101014;3;1997;10;10;14;-0.4999999999999997;-0.8660254037844388;15.3;89.0;14.0;70.0;2;6;75.0;7.0;24.0;6.0;12.3;3.5
1997101021;3;1997;10;10;21;-0.7071067811865477;0.7071067811865474;14.0;70.0;12.7;69.0;2;5;62.5;8.0;28.0;6.0;12.3;3.5
1997101107;3;1997;10;11;7;0.9659258262890683;-0.25881904510252063;12.7;69.0;10.9;82.0;2;6;75.0;7.0;24.0;4.0;6.7;7.2
1997101114;3;1997;10;11;14;-0.4999999999999997;-0.8660254037844388;10.9;82.0;11.8;75.0;2;4;50.0;8.0;24.0;4.0;6.7;7.2
1997101121;3;1997;10;11;21;-0.7071067811865477;0.7071067811865474;11.8;75.0;8.7;90.0;1;3;37.5;8.0;20.0;2.0;2.45;7.2
1997101207;3;1997;10;12;7;0.9659258262890683;-0.25881904510252063;8.7;90.0;9.1;83.0;1;2;25.0;8.0;28.0;3.0;4.4;4.1
1997101214;3;1997;10;12;14;-0.4999999999999997;-0.8660254037844388;9.1;83.0;11.1;67.0;3;7;87.5;8.0;28.0;4.0;6.7;4.1
1997101221;3;1997;10;12;21;-0.7071067811865477;0.7071067811865474;11.1;67.0;9.7;79.0;3;7;87.5;8.0;28.0;5.0;9.35;4.1
1997101307;3;1997;10;13;7;0.9659258262890683;-0.25881904510252063;9.7;79.0;8.2;90.0;4;8;100.0;6.0;20.0;4.0;6.7;18.6
1997101314;3;1997;10;13;14;-0.4999999999999997;-0.8660254037844388;8.2;90.0;8.3;89.0;3;7;87.5;7.0;24.0;2.0;2.45;18.6
1997101321;3;1997;10;13;21;-0.7071067811865477;0.7071067811865474;8.3;89.0;8.6;82.0;3;7;87.5;7.0;28.0;3.0;4.4;18.6
1997101407;3;1997;10;14;7;0.9659258262890683;-0.25881904510252063;8.6;82.0;6.9;95.0;2;6;75.0;8.0;24.0;2.0;2.45;5.4
1997101414;3;1997;10;14;14;-0.4999999999999997;-0.8660254037844388;6.9;95.0;9.8;80.0;2;6;75.0;8.0;32.0;3.0;4.4;5.4
1997101421;3;1997;10;14;21;-0.7071067811865477;0.7071067811865474;9.8;80.0;8.0;90.0;3;7;87.5;8.0;24.0;3.0;4.4;5.4
1997101507;3;1997;10;15;7;0.9659258262890683;-0.25881904510252063;8.0;90.0;7.8;97.0;4;8;100.0;7.0;24.0;2.0;2.45;0.3
1997101514;3;1997;10;15;14;-0.4999999999999997;-0.8660254037844388;7.8;97.0;10.7;70.0;2;4;50.0;8.0;4.0;3.0;4.4;0.3
1997101521;3;1997;10;15;21;-0.7071067811865477;0.7071067811865474;10.7;70.0;2.5;92.0;1;1;12.5;8.0;32.0;1.0;0.9;0.3
1997101607;3;1997;10;16;7;0.9659258262890683;-0.25881904510252063;2.5;92.0;1.3;98.0;1;3;37.5;8.0;8.0;1.0;0.9;0.2
1997101614;3;1997;10;16;14;-0.4999999999999997;-0.8660254037844388;1.3;98.0;9.4;59.0;3;7;87.5;8.0;12.0;3.0;4.4;0.2
1997101621;3;1997;10;16;21;-0.7071067811865477;0.7071067811865474;9.4;59.0;6.0;79.0;3;7;87.5;8.0;12.0;3.0;4.4;0.2
1997101707;3;1997;10;17;7;0.9659258262890683;-0.25881904510252063;6.0;79.0;7.4;97.0;4;8;100.0;5.0;12.0;3.0;4.4;0.2
1997101714;3;1997;10;17;14;-0.4999999999999997;-0.8660254037844388;7.4;97.0;11.9;94.0;4;8;100.0;5.0;16.0;4.0;6.7;0.2
1997101721;3;1997;10;17;21;-0.7071067811865477;0.7071067811865474;11.9;94.0;13.4;91.0;4;8;100.0;6.0;16.0;3.0;4.4;0.2
1997101807;3;1997;10;18;7;0.9659258262890683;-0.25881904510252063;13.4;91.0;9.0;88.0;2;5;62.5;6.0;16.0;3.0;4.4;0.0
1997101814;3;1997;10;18;14;-0.4999999999999997;-0.8660254037844388;9.0;88.0;17.7;69.0;2;5;62.5;7.0;20.0;3.0;4.4;0.0
1997101821;3;1997;10;18;21;-0.7071067811865477;0.7071067811865474;17.7;69.0;8.8;95.0;1;1;12.5;4.0;16.0;1.0;0.9;0.0
1997101907;3;1997;10;19;7;0.9659258262890683;-0.25881904510252063;8.8;95.0;9.6;98.0;0;0;0.0;2.0;32.0;1.0;0.9;0.0
1997101914;3;1997;10;19;14;-0.4999999999999997;-0.8660254037844388;9.6;98.0;17.1;78.0;2;6;75.0;5.0;20.0;2.0;2.45;0.0
1997101921;3;1997;10;19;21;-0.7071067811865477;0.7071067811865474;17.1;78.0;12.1;99.0;4;8;100.0;3.0;32.0;2.0;2.45;0.0
1997102007;3;1997;10;20;7;0.9659258262890683;-0.25881904510252063;12.1;99.0;8.7;80.0;3;7;87.5;8.0;32.0;2.0;2.45;0.0
1997102014;3;1997;10;20;14;-0.4999999999999997;-0.8660254037844388;8.7;80.0;9.8;58.0;2;6;75.0;8.0;4.0;4.0;6.7;0.0
1997102021;3;1997;10;20;21;-0.7071067811865477;0.7071067811865474;9.8;58.0;4.1;78.0;2;6;75.0;8.0;32.0;2.0;2.45;0.0
1997102107;3;1997;10;21;7;0.9659258262890683;-0.25881904510252063;4.1;78.0;-1.5;96.0;2;4;50.0;8.0;4.0;1.0;0.9;0.0
1997102114;3;1997;10;21;14;-0.4999999999999997;-0.8660254037844388;-1.5;96.0;8.5;51.0;2;4;50.0;8.0;8.0;2.0;2.45;0.0
1997102121;3;1997;10;21;21;-0.7071067811865477;0.7071067811865474;8.5;51.0;0.4;95.0;1;1;12.5;8.0;12.0;1.0;0.9;0.0
1997102207;3;1997;10;22;7;0.9659258262890683;-0.25881904510252063;0.4;95.0;0.3;95.0;3;7;87.5;8.0;20.0;1.0;0.9;0.1
1997102214;3;1997;10;22;14;-0.4999999999999997;-0.8660254037844388;0.3;95.0;9.6;61.0;2;5;62.5;8.0;24.0;3.0;4.4;0.1
1997102221;3;1997;10;22;21;-0.7071067811865477;0.7071067811865474;9.6;61.0;7.3;88.0;1;2;25.0;8.0;20.0;2.0;2.45;0.1
1997102307;3;1997;10;23;7;0.9659258262890683;-0.25881904510252063;7.3;88.0;8.8;81.0;2;6;75.0;8.0;32.0;3.0;4.4;0.2
1997102314;3;1997;10;23;14;-0.4999999999999997;-0.8660254037844388;8.8;81.0;10.3;70.0;3;7;87.5;8.0;28.0;4.0;6.7;0.2
1997102321;3;1997;10;23;21;-0.7071067811865477;0.7071067811865474;10.3;70.0;7.2;85.0;1;3;37.5;8.0;32.0;4.0;6.7;0.2
1997102407;3;1997;10;24;7;0.9659258262890683;-0.25881904510252063;7.2;85.0;5.7;74.0;2;4;50.0;8.0;28.0;3.0;4.4;2.9
1997102414;3;1997;10;24;14;-0.4999999999999997;-0.8660254037844388;5.7;74.0;8.2;73.0;1;3;37.5;8.0;28.0;4.0;6.7;2.9
1997102421;3;1997;10;24;21;-0.7071067811865477;0.7071067811865474;8.2;73.0;5.8;90.0;4;8;100.0;8.0;28.0;4.0;6.7;2.9
1997102507;3;1997;10;25;7;0.9659258262890683;-0.25881904510252063;5.8;90.0;6.9;91.0;3;7;87.5;8.0;24.0;3.0;4.4;3.2
1997102514;3;1997;10;25;14;-0.4999999999999997;-0.8660254037844388;6.9;91.0;7.9;76.0;3;7;87.5;8.0;32.0;4.0;6.7;3.2
