date;coverage;range;temp;humidity;wind_dir;wind_str;original
2019-05-12;8.0;8.0;8.5;77.0;28.0;3.0;True
2019-05-12;7.0;8.0;14.0;56.0;32.0;3.0;True
2019-05-12;0.0;8.0;12.3;50.0;32.0;3.0;True
2019-05-13;0.0;6.0;8.2;79.0;24.0;3.0;True
2019-05-13;5.0;8.0;13.8;36.0;32.0;3.0;True
2019-05-13;7.0;9.0;11.3;56.0;32.0;3.0;True
2019-05-14;8.0;9.0;8.7;71.0;4.0;4.0;True
2019-05-14;0.0;6.0;11.7;52.0;4.0;4.0;True
2019-05-14;0.0;8.0;9.0;47.0;4.0;3.0;True
2019-05-15;8.0;8.0;9.7;53.0;4.0;3.0;True
2019-05-15;8.0;8.0;11.5;57.0;4.0;4.0;True
2019-05-15;8.0;9.0;9.8;61.0;4.0;4.0;True
2019-05-16;8.0;8.0;9.6;83.0;4.0;5.0;True
2019-05-16;7.0;7.0;10.3;90.0;4.0;3.0;True
2019-05-16;7.0;8.0;10.7;92.0;4.0;3.0;True
2019-05-17;8.0;2.0;11.6;99.0;28.0;1.0;True
2019-05-17;8.0;6.0;14.2;89.0;32.0;2.0;True
2019-05-17;8.0;7.0;14.3;86.0;4.0;2.0;True
2019-05-18;0.0;6.0;14.6;84.0;8.0;2.0;True
2019-05-18;5.0;6.0;17.8;79.0;4.0;3.0;True
2019-05-18;0.0;7.0;16.0;82.0;4.0;1.0;True
2019-05-19;1.0;6.0;15.2;87.0;4.0;2.0;True
2019-05-19;8.0;7.0;19.0;77.0;32.0;3.0;True
2019-05-19;8.0;6.0;12.3;97.0;4.0;3.0;True
2019-05-20;8.0;5.0;13.0;98.0;32.0;2.0;True
