date;season;prev_temp;prev_hum;temp;humidity;coverage;range;wind_dir;wind_str;prec
081621;2.0;19.875;-999.0;15.083333333333334;-999.0;4;-81.16666666666667;10;1;8.291666666666666
081707;2.0;15.083333333333334;-999.0;13.75;-999.0;4;7.333333333333333;14;1;1.4333333333333336
081714;2.0;13.75;-999.0;20.45;-999.0;4;7.75;14;2;1.4333333333333336
081721;2.0;20.45;-999.0;15.9;-999.0;3;-81.33333333333333;12;2;1.4333333333333336
081807;2.0;15.9;-999.0;13.058333333333332;-999.0;5;6.833333333333333;9;1;5.55
081814;2.0;13.058333333333332;-999.0;20.216666666666665;-999.0;4;7.583333333333333;17;2;5.55
081821;2.0;20.216666666666665;-999.0;15.025;-999.0;4;-81.41666666666667;11;1;5.55
081907;2.0;15.025;-999.0;13.191666666666668;-999.0;6;6.833333333333333;14;2;5.033333333333333
081914;2.0;13.191666666666668;-999.0;19.008333333333333;-999.0;5;7.25;17;2;5.033333333333333
081921;2.0;19.008333333333333;-999.0;14.65;-999.0;5;-81.41666666666667;15;2;5.033333333333333
082007;2.0;14.65;-999.0;13.616666666666667;-999.0;4;6.833333333333333;12;1;4.191666666666666
082014;2.0;13.616666666666667;-999.0;20.075;-999.0;4;8.0;11;2;4.191666666666666
082021;2.0;20.075;-999.0;15.700000000000001;-999.0;4;-81.58333333333333;12;2;4.191666666666666
082107;2.0;15.700000000000001;-999.0;13.666666666666666;-999.0;5;6.416666666666667;14;1;6.491666666666666
082114;2.0;13.666666666666666;-999.0;19.566666666666666;-999.0;5;7.583333333333333;15;2;6.491666666666666
082121;2.0;19.566666666666666;-999.0;14.733333333333334;-999.0;5;-81.5;13;2;6.491666666666666
082207;2.0;14.733333333333334;-999.0;11.991666666666667;-999.0;5;6.916666666666667;20;2;6.6000000000000005
082214;2.0;11.991666666666667;-999.0;17.425;-999.0;5;7.583333333333333;16;2;6.6000000000000005
082221;2.0;17.425;-999.0;13.783333333333333;-999.0;5;-81.66666666666667;15;2;6.6000000000000005
082307;2.0;13.783333333333333;-999.0;11.983333333333334;-999.0;5;6.5;18;2;1.9166666666666667
082314;2.0;11.983333333333334;-999.0;18.966666666666665;-999.0;5;7.916666666666667;15;2;1.9166666666666667
082321;2.0;18.966666666666665;-999.0;14.733333333333333;-999.0;3;-81.5;10;1;1.9166666666666667
082407;2.0;14.733333333333333;-999.0;12.658333333333333;-999.0;3;7.166666666666667;9;1;3.2999999999999994
082414;2.0;12.658333333333333;-999.0;19.691666666666666;-999.0;4;7.75;16;2;3.2999999999999994
082421;2.0;19.691666666666666;-999.0;14.975;-999.0;5;-81.83333333333333;14;1;3.2999999999999994
082507;2.0;14.975;-999.0;12.791666666666666;-999.0;4;6.666666666666667;11;1;1.9583333333333333
082514;2.0;12.791666666666666;-999.0;19.650000000000002;-999.0;4;7.75;13;2;1.9583333333333333
